user_id,movie_id,title,score
3559,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
3559,904,Rear Window (1954),5.0
3559,923,Citizen Kane (1941),5.0
3559,924,2001: A Space Odyssey (1968),5.0
3559,260,Star Wars: Episode IV - A New Hope (1977),5.0
3559,1136,Monty Python and the Holy Grail (1974),5.0
3559,1147,When We Were Kings (1996),5.0
3559,1193,One Flew Over the Cuckoo's Nest (1975),5.0
3559,1198,Raiders of the Lost Ark (1981),5.0
3560,904,Rear Window (1954),5.0
3560,2571,"Matrix, The (1999)",5.0
3560,745,"Close Shave, A (1995)",5.0
3560,1210,Star Wars: Episode VI - Return of the Jedi (1983),5.0
3560,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5.0
3560,2905,Sanjuro (1962),5.0
3560,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.9869
3560,1147,When We Were Kings (1996),4.9843
3560,858,"Godfather, The (1972)",4.9781
3560,3365,"Searchers, The (1956)",4.974
3561,318,"Shawshank Redemption, The (1994)",5.0
3561,2905,Sanjuro (1962),5.0
3561,2028,Saving Private Ryan (1998),4.99
3561,110,Braveheart (1995),4.9554
3561,1262,"Great Escape, The (1963)",4.9424
3561,50,"Usual Suspects, The (1995)",4.9263
3561,1198,Raiders of the Lost Ark (1981),4.9247
3561,2571,"Matrix, The (1999)",4.8909
3561,2067,Doctor Zhivago (1965),4.8793
3561,593,"Silence of the Lambs, The (1991)",4.8681
3562,2905,Sanjuro (1962),4.6705
3562,1035,"Sound of Music, The (1965)",4.6422
3562,2797,Big (1988),4.5825
3562,2937,"Palm Beach Story, The (1942)",4.4405
3562,3363,American Graffiti (1973),4.387
3562,2565,"King and I, The (1956)",4.347
3562,1935,How Green Was My Valley (1941),4.309
3562,3022,"General, The (1927)",4.2947
3562,1283,High Noon (1952),4.2897
3562,1234,"Sting, The (1973)",4.2868
3563,2905,Sanjuro (1962),4.8771
3563,50,"Usual Suspects, The (1995)",4.8696
3563,2762,"Sixth Sense, The (1999)",4.7381
3563,2571,"Matrix, The (1999)",4.7177
3563,260,Star Wars: Episode IV - A New Hope (1977),4.6802
3563,1921,Pi (1998),4.6737
3563,1358,Sling Blade (1996),4.6697
3563,1236,Trust (1990),4.6583
3563,2692,Run Lola Run (Lola rennt) (1998),4.619
3563,678,Some Folks Call It a Sling Blade (1993),4.6161
3564,2905,Sanjuro (1962),4.8307
3564,1263,"Deer Hunter, The (1978)",4.5863
3564,2324,Life Is Beautiful (La Vita è bella) (1997),4.5364
3564,2937,"Palm Beach Story, The (1942)",4.5158
3564,1207,To Kill a Mockingbird (1962),4.4872
3564,1704,Good Will Hunting (1997),4.4842
3564,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.476
3564,899,Singin' in the Rain (1952),4.4759
3564,527,Schindler's List (1993),4.4665
3564,2329,American History X (1998),4.4618
3565,2692,Run Lola Run (Lola rennt) (1998),4.5694
3565,1949,"Man for All Seasons, A (1966)",4.4776
3565,2905,Sanjuro (1962),4.4776
3565,1527,"Fifth Element, The (1997)",4.3781
3565,903,Vertigo (1958),4.359
3565,1204,Lawrence of Arabia (1962),4.329
3565,2186,Strangers on a Train (1951),4.292
3565,1148,"Wrong Trousers, The (1993)",4.2861
3565,745,"Close Shave, A (1995)",4.2703
3565,2066,Out of the Past (1947),4.2632
3566,1207,To Kill a Mockingbird (1962),4.4698
3566,527,Schindler's List (1993),4.4609
3566,2905,Sanjuro (1962),4.4468
3566,1203,12 Angry Men (1957),4.3876
3566,2762,"Sixth Sense, The (1999)",4.3438
3566,50,"Usual Suspects, The (1995)",4.3364
3566,1242,Glory (1989),4.3071
3566,1250,"Bridge on the River Kwai, The (1957)",4.2612
3566,745,"Close Shave, A (1995)",4.2499
3566,1172,Cinema Paradiso (1988),4.2376
3567,3578,Gladiator (2000),4.642
3567,2905,Sanjuro (1962),4.572
3567,1262,"Great Escape, The (1963)",4.5194
3567,1291,Indiana Jones and the Last Crusade (1989),4.5041
3567,1250,"Bridge on the River Kwai, The (1957)",4.488
3567,50,"Usual Suspects, The (1995)",4.483
3567,1203,12 Angry Men (1957),4.4567
3567,1287,Ben-Hur (1959),4.429
3567,1221,"Godfather: Part II, The (1974)",4.4266
3567,356,Forrest Gump (1994),4.4184
3568,858,"Godfather, The (1972)",5.0
3568,1221,"Godfather: Part II, The (1974)",5.0
3568,3421,Animal House (1978),4.8929
3568,1997,"Exorcist, The (1973)",4.8772
3568,1136,Monty Python and the Holy Grail (1974),4.8394
3568,593,"Silence of the Lambs, The (1991)",4.8107
3568,1213,GoodFellas (1990),4.7675
3568,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7246
3568,2905,Sanjuro (1962),4.7019
3568,1954,Rocky (1976),4.6832
3569,1208,Apocalypse Now (1979),4.9868
3569,2692,Run Lola Run (Lola rennt) (1998),4.8294
3569,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",4.7361
3569,1303,"Man Who Would Be King, The (1975)",4.5958
3569,3160,Magnolia (1999),4.5945
3569,1960,"Last Emperor, The (1987)",4.5859
3569,1245,Miller's Crossing (1990),4.5574
3569,2064,Roger & Me (1989),4.5509
3569,678,Some Folks Call It a Sling Blade (1993),4.5504
3569,1279,Night on Earth (1991),4.5194
3570,2905,Sanjuro (1962),4.2459
3570,912,Casablanca (1942),4.2265
3570,50,"Usual Suspects, The (1995)",4.2056
3570,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.1966
3570,1148,"Wrong Trousers, The (1993)",4.143
3570,1204,Lawrence of Arabia (1962),4.1074
3570,745,"Close Shave, A (1995)",4.0875
3570,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.053
3570,1263,"Deer Hunter, The (1978)",4.045
3570,923,Citizen Kane (1941),4.0265
3571,3022,"General, The (1927)",5.0
3571,1394,Raising Arizona (1987),4.9496
3571,2624,After Life (1998),4.8857
3571,2677,Buena Vista Social Club (1999),4.7278
3571,2804,"Christmas Story, A (1983)",4.7107
3571,2905,Sanjuro (1962),4.6921
3571,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6819
3571,1272,Patton (1970),4.6662
3571,1912,Out of Sight (1998),4.643
3571,1198,Raiders of the Lost Ark (1981),4.6099
3572,1947,West Side Story (1961),5.0
3572,1207,To Kill a Mockingbird (1962),5.0
3572,928,Rebecca (1940),5.0
3572,2905,Sanjuro (1962),5.0
3572,2150,"Gods Must Be Crazy, The (1980)",4.999
3572,1247,"Graduate, The (1967)",4.9676
3572,1223,"Grand Day Out, A (1992)",4.9214
3572,1183,"English Patient, The (1996)",4.9212
3572,969,"African Queen, The (1951)",4.893
3572,1066,Shall We Dance? (1937),4.8927
3573,50,"Usual Suspects, The (1995)",4.4197
3573,2905,Sanjuro (1962),4.3446
3573,1136,Monty Python and the Holy Grail (1974),4.3134
3573,1197,"Princess Bride, The (1987)",4.2686
3573,1545,Ponette (1996),4.2572
3573,1704,Good Will Hunting (1997),4.203
3573,1257,Better Off Dead... (1985),4.1779
3573,318,"Shawshank Redemption, The (1994)",4.1595
3573,1291,Indiana Jones and the Last Crusade (1989),4.1226
3573,2330,Hands on a Hard Body (1996),4.1031
3574,2905,Sanjuro (1962),4.9669
3574,1148,"Wrong Trousers, The (1993)",4.8306
3574,745,"Close Shave, A (1995)",4.7954
3574,2762,"Sixth Sense, The (1999)",4.7453
3574,260,Star Wars: Episode IV - A New Hope (1977),4.7288
3574,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.7028
3574,899,Singin' in the Rain (1952),4.7018
3574,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.7009
3574,668,Pather Panchali (1955),4.7001
3574,1223,"Grand Day Out, A (1992)",4.6776
3575,318,"Shawshank Redemption, The (1994)",4.7394
3575,2905,Sanjuro (1962),4.703
3575,50,"Usual Suspects, The (1995)",4.6122
3575,356,Forrest Gump (1994),4.5592
3575,2959,Fight Club (1999),4.5461
3575,2692,Run Lola Run (Lola rennt) (1998),4.4965
3575,1265,Groundhog Day (1993),4.4946
3575,2571,"Matrix, The (1999)",4.4786
3575,678,Some Folks Call It a Sling Blade (1993),4.4737
3575,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.4642
3576,2905,Sanjuro (1962),4.418
3576,2762,"Sixth Sense, The (1999)",4.3464
3576,3470,Dersu Uzala (1974),4.3219
3576,3147,"Green Mile, The (1999)",4.3051
3576,3679,"Decline of Western Civilization, The (1981)",4.2662
3576,1236,Trust (1990),4.2339
3576,2624,After Life (1998),4.2305
3576,3753,"Patriot, The (2000)",4.2294
3576,2329,American History X (1998),4.2073
3576,3916,Remember the Titans (2000),4.2038
3577,595,Beauty and the Beast (1991),4.7837
3577,733,"Rock, The (1996)",4.7554
3577,110,Braveheart (1995),4.653
3577,364,"Lion King, The (1994)",4.6366
3577,3147,"Green Mile, The (1999)",4.613
3577,2329,American History X (1998),4.5899
3577,2762,"Sixth Sense, The (1999)",4.5511
3577,1291,Indiana Jones and the Last Crusade (1989),4.5139
3577,1704,Good Will Hunting (1997),4.4834
3577,2431,Patch Adams (1998),4.4693
3578,1214,Alien (1979),4.4455
3578,2762,"Sixth Sense, The (1999)",4.4447
3578,1207,To Kill a Mockingbird (1962),4.3925
3578,3338,For All Mankind (1989),4.3776
3578,2905,Sanjuro (1962),4.3435
3578,1284,"Big Sleep, The (1946)",4.2912
3578,1387,Jaws (1975),4.2905
3578,1219,Psycho (1960),4.2795
3578,908,North by Northwest (1959),4.2513
3578,904,Rear Window (1954),4.2379
3579,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),4.7021
3579,1921,Pi (1998),4.6902
3579,50,"Usual Suspects, The (1995)",4.6813
3579,2905,Sanjuro (1962),4.6757
3579,668,Pather Panchali (1955),4.6746
3579,2692,Run Lola Run (Lola rennt) (1998),4.6641
3579,2624,After Life (1998),4.6625
3579,2788,And Now for Something Completely Different (1971),4.6364
3579,326,To Live (Huozhe) (1994),4.615
3579,2329,American History X (1998),4.5968
3580,3030,Yojimbo (1961),5.0
3580,905,It Happened One Night (1934),5.0
3580,497,Much Ado About Nothing (1993),5.0
3580,306,Three Colors: Red (1994),5.0
3580,1238,Local Hero (1983),5.0
3580,1188,Strictly Ballroom (1992),5.0
3580,58,"Postino, Il (The Postman) (1994)",5.0
3580,955,Bringing Up Baby (1938),5.0
3580,668,Pather Panchali (1955),5.0
3580,2905,Sanjuro (1962),5.0
3581,318,"Shawshank Redemption, The (1994)",4.4823
3581,590,Dances with Wolves (1990),4.4718
3581,2762,"Sixth Sense, The (1999)",4.4307
3581,3578,Gladiator (2000),4.4226
3581,356,Forrest Gump (1994),4.4187
3581,2028,Saving Private Ryan (1998),4.3814
3581,110,Braveheart (1995),4.373
3581,2858,American Beauty (1999),4.3547
3581,1197,"Princess Bride, The (1987)",4.3268
3581,50,"Usual Suspects, The (1995)",4.2984
3582,1035,"Sound of Music, The (1965)",5.0
3582,527,Schindler's List (1993),5.0
3582,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.9651
3582,1207,To Kill a Mockingbird (1962),4.9546
3582,1028,Mary Poppins (1964),4.9365
3582,1962,Driving Miss Daisy (1989),4.917
3582,2905,Sanjuro (1962),4.8882
3582,318,"Shawshank Redemption, The (1994)",4.8845
3582,2501,October Sky (1999),4.8693
3582,668,Pather Panchali (1955),4.8596
3583,1207,To Kill a Mockingbird (1962),5.0
3583,908,North by Northwest (1959),4.9409
3583,903,Vertigo (1958),4.9027
3583,668,Pather Panchali (1955),4.8924
3583,904,Rear Window (1954),4.8722
3583,1262,"Great Escape, The (1963)",4.8429
3583,1234,"Sting, The (1973)",4.8428
3583,670,"World of Apu, The (Apur Sansar) (1959)",4.8277
3583,1198,Raiders of the Lost Ark (1981),4.8181
3583,2905,Sanjuro (1962),4.7685
3584,2905,Sanjuro (1962),4.6154
3584,2858,American Beauty (1999),4.5495
3584,1234,"Sting, The (1973)",4.5145
3584,904,Rear Window (1954),4.4995
3584,858,"Godfather, The (1972)",4.4853
3584,1178,Paths of Glory (1957),4.4686
3584,923,Citizen Kane (1941),4.4577
3584,1204,Lawrence of Arabia (1962),4.4565
3584,1248,Touch of Evil (1958),4.4374
3584,1945,On the Waterfront (1954),4.4267
3585,910,Some Like It Hot (1959),4.892
3585,913,"Maltese Falcon, The (1941)",4.7209
3585,3030,Yojimbo (1961),4.6386
3585,945,Top Hat (1935),4.6346
3585,446,Farewell My Concubine (1993),4.5816
3585,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.5749
3585,930,Notorious (1946),4.5733
3585,951,His Girl Friday (1940),4.5585
3585,911,Charade (1963),4.5542
3585,1132,Manon of the Spring (Manon des sources) (1986),4.5372
3586,905,It Happened One Night (1934),5.0
3586,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",4.9415
3586,162,Crumb (1994),4.8661
3586,926,All About Eve (1950),4.8546
3586,1233,"Boat, The (Das Boot) (1981)",4.8382
3586,1256,Duck Soup (1933),4.8196
3586,930,Notorious (1946),4.7785
3586,945,Top Hat (1935),4.732
3586,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.7054
3586,955,Bringing Up Baby (1938),4.6915
3587,1267,"Manchurian Candidate, The (1962)",5.0
3587,2804,"Christmas Story, A (1983)",5.0
3587,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),5.0
3587,1036,Die Hard (1988),5.0
3587,3730,"Conversation, The (1974)",5.0
3587,1200,Aliens (1986),5.0
3587,670,"World of Apu, The (Apur Sansar) (1959)",5.0
3587,2905,Sanjuro (1962),5.0
3587,2937,"Palm Beach Story, The (1942)",5.0
3587,3470,Dersu Uzala (1974),5.0
3588,1997,"Exorcist, The (1973)",5.0
3588,3552,Caddyshack (1980),5.0
3588,1982,Halloween (1978),5.0
3588,2905,Sanjuro (1962),4.9342
3588,1350,"Omen, The (1976)",4.9082
3588,2288,"Thing, The (1982)",4.8502
3588,678,Some Folks Call It a Sling Blade (1993),4.7603
3588,2329,American History X (1998),4.7573
3588,3421,Animal House (1978),4.7532
3588,2795,Vacation (1983),4.7518
3589,333,Tommy Boy (1995),4.2239
3589,3114,Toy Story 2 (1999),4.222
3589,3916,Remember the Titans (2000),4.1743
3589,231,Dumb & Dumber (1994),4.1657
3589,3578,Gladiator (2000),4.1263
3589,586,Home Alone (1990),4.0819
3589,356,Forrest Gump (1994),4.0709
3589,1517,Austin Powers: International Man of Mystery (1997),4.0352
3589,441,Dazed and Confused (1993),3.98
3589,3147,"Green Mile, The (1999)",3.9706
3590,1288,This Is Spinal Tap (1984),5.0
3590,923,Citizen Kane (1941),5.0
3590,3435,Double Indemnity (1944),5.0
3590,1387,Jaws (1975),5.0
3590,110,Braveheart (1995),5.0
3590,1262,"Great Escape, The (1963)",5.0
3590,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5.0
3590,678,Some Folks Call It a Sling Blade (1993),5.0
3590,1178,Paths of Glory (1957),5.0
3590,326,To Live (Huozhe) (1994),5.0
3591,47,Seven (Se7en) (1995),4.9692
3591,2329,American History X (1998),4.9027
3591,2905,Sanjuro (1962),4.8316
3591,2692,Run Lola Run (Lola rennt) (1998),4.8024
3591,2542,"Lock, Stock & Two Smoking Barrels (1998)",4.7929
3591,1193,One Flew Over the Cuckoo's Nest (1975),4.7898
3591,1089,Reservoir Dogs (1992),4.7846
3591,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",4.7844
3591,670,"World of Apu, The (Apur Sansar) (1959)",4.7741
3591,1358,Sling Blade (1996),4.7673
3592,903,Vertigo (1958),5.0
3592,904,Rear Window (1954),5.0
3592,905,It Happened One Night (1934),5.0
3592,916,Roman Holiday (1953),5.0
3592,923,Citizen Kane (1941),5.0
3592,926,All About Eve (1950),5.0
3592,940,"Adventures of Robin Hood, The (1938)",5.0
3592,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",5.0
3592,953,It's a Wonderful Life (1946),5.0
3592,954,Mr. Smith Goes to Washington (1939),5.0
3593,2905,Sanjuro (1962),4.5489
3593,110,Braveheart (1995),4.5296
3593,923,Citizen Kane (1941),4.5251
3593,318,"Shawshank Redemption, The (1994)",4.4561
3593,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4348
3593,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.418
3593,1212,"Third Man, The (1949)",4.3951
3593,1136,Monty Python and the Holy Grail (1974),4.3902
3593,3578,Gladiator (2000),4.3776
3593,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.373
3594,553,Tombstone (1993),4.9867
3594,780,Independence Day (ID4) (1996),4.9634
3594,3578,Gladiator (2000),4.9159
3594,104,Happy Gilmore (1996),4.8928
3594,1917,Armageddon (1998),4.849
3594,3421,Animal House (1978),4.7482
3594,1215,Army of Darkness (1993),4.7238
3594,3624,Shanghai Noon (2000),4.6425
3594,2706,American Pie (1999),4.6215
3594,70,From Dusk Till Dawn (1996),4.6066
3595,1284,"Big Sleep, The (1946)",4.835
3595,1148,"Wrong Trousers, The (1993)",4.8043
3595,2905,Sanjuro (1962),4.8031
3595,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7905
3595,50,"Usual Suspects, The (1995)",4.7608
3595,912,Casablanca (1942),4.7603
3595,903,Vertigo (1958),4.7523
3595,2186,Strangers on a Train (1951),4.7447
3595,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.7226
3595,668,Pather Panchali (1955),4.7194
3596,1294,M*A*S*H (1970),5.0
3596,608,Fargo (1996),5.0
3596,1147,When We Were Kings (1996),5.0
3596,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),5.0
3596,3307,City Lights (1931),5.0
3596,1207,To Kill a Mockingbird (1962),5.0
3596,1225,Amadeus (1984),5.0
3596,1247,"Graduate, The (1967)",5.0
3596,800,Lone Star (1996),5.0
3596,2908,Boys Don't Cry (1999),5.0
3597,1250,"Bridge on the River Kwai, The (1957)",5.0
3597,1269,Arsenic and Old Lace (1944),4.9846
3597,904,Rear Window (1954),4.9845
3597,3629,"Gold Rush, The (1925)",4.9635
3597,913,"Maltese Falcon, The (1941)",4.9539
3597,3338,For All Mankind (1989),4.9452
3597,1214,Alien (1979),4.9294
3597,1203,12 Angry Men (1957),4.9289
3597,858,"Godfather, The (1972)",4.9237
3597,1198,Raiders of the Lost Ark (1981),4.9212
3598,2905,Sanjuro (1962),2.2548
3598,2927,Brief Encounter (1946),2.2523
3598,3338,For All Mankind (1989),2.2388
3598,2859,Stop Making Sense (1984),2.2192
3598,951,His Girl Friday (1940),2.216
3598,2609,"King of Masks, The (Bian Lian) (1996)",2.2013
3598,668,Pather Panchali (1955),2.1972
3598,1249,Nikita (La Femme Nikita) (1990),2.1953
3598,1178,Paths of Glory (1957),2.1942
3598,3134,"Grand Illusion (Grande illusion, La) (1937)",2.171
3599,260,Star Wars: Episode IV - A New Hope (1977),4.7549
3599,1198,Raiders of the Lost Ark (1981),4.6921
3599,1291,Indiana Jones and the Last Crusade (1989),4.5026
3599,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.4958
3599,1036,Die Hard (1988),4.4399
3599,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.4373
3599,3421,Animal House (1978),4.4316
3599,3753,"Patriot, The (2000)",4.4292
3599,2905,Sanjuro (1962),4.4077
3599,3578,Gladiator (2000),4.4074
3600,920,Gone with the Wind (1939),5.0
3600,1035,"Sound of Music, The (1965)",5.0
3600,953,It's a Wonderful Life (1946),4.927
3600,1287,Ben-Hur (1959),4.9189
3600,919,"Wizard of Oz, The (1939)",4.8078
3600,2905,Sanjuro (1962),4.8064
3600,1283,High Noon (1952),4.7879
3600,1198,Raiders of the Lost Ark (1981),4.7605
3600,940,"Adventures of Robin Hood, The (1938)",4.7474
3600,1204,Lawrence of Arabia (1962),4.7449
3601,356,Forrest Gump (1994),5.0
3601,318,"Shawshank Redemption, The (1994)",4.9396
3601,2905,Sanjuro (1962),4.9297
3601,745,"Close Shave, A (1995)",4.8131
3601,2396,Shakespeare in Love (1998),4.8123
3601,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.8112
3601,50,"Usual Suspects, The (1995)",4.8093
3601,1148,"Wrong Trousers, The (1993)",4.8016
3601,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7881
3601,2324,Life Is Beautiful (La Vita è bella) (1997),4.7785
3602,296,Pulp Fiction (1994),4.6999
3602,2905,Sanjuro (1962),4.6132
3602,527,Schindler's List (1993),4.5722
3602,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.5637
3602,1148,"Wrong Trousers, The (1993)",4.5519
3602,326,To Live (Huozhe) (1994),4.5259
3602,1221,"Godfather: Part II, The (1974)",4.5215
3602,1193,One Flew Over the Cuckoo's Nest (1975),4.5213
3602,3022,"General, The (1927)",4.5009
3602,904,Rear Window (1954),4.4931
3603,2905,Sanjuro (1962),4.2531
3603,2908,Boys Don't Cry (1999),4.1893
3603,553,Tombstone (1993),4.1321
3603,1248,Touch of Evil (1958),4.1185
3603,3789,"Pawnbroker, The (1965)",4.1035
3603,905,It Happened One Night (1934),4.0968
3603,3948,Meet the Parents (2000),4.0798
3603,3341,Born Yesterday (1950),4.0732
3603,2692,Run Lola Run (Lola rennt) (1998),4.0629
3603,745,"Close Shave, A (1995)",4.0005
3604,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
3604,3030,Yojimbo (1961),5.0
3604,903,Vertigo (1958),5.0
3604,904,Rear Window (1954),5.0
3604,908,North by Northwest (1959),5.0
3604,912,Casablanca (1942),5.0
3604,916,Roman Holiday (1953),5.0
3604,923,Citizen Kane (1941),5.0
3604,1617,L.A. Confidential (1997),5.0
3604,3083,All About My Mother (Todo Sobre Mi Madre) (1999),5.0
3605,1136,Monty Python and the Holy Grail (1974),5.0
3605,1222,Full Metal Jacket (1987),5.0
3605,1080,Monty Python's Life of Brian (1979),5.0
3605,2109,"Jerk, The (1979)",4.9961
3605,2761,"Iron Giant, The (1999)",4.9893
3605,1209,Once Upon a Time in the West (1969),4.9354
3605,318,"Shawshank Redemption, The (1994)",4.9243
3605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.9081
3605,923,Citizen Kane (1941),4.8946
3605,47,Seven (Se7en) (1995),4.8784
3606,2905,Sanjuro (1962),4.9588
3606,50,"Usual Suspects, The (1995)",4.8021
3606,912,Casablanca (1942),4.792
3606,2762,"Sixth Sense, The (1999)",4.7849
3606,260,Star Wars: Episode IV - A New Hope (1977),4.7754
3606,2357,Central Station (Central do Brasil) (1998),4.7753
3606,3178,"Hurricane, The (1999)",4.7566
3606,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7243
3606,745,"Close Shave, A (1995)",4.7151
3606,1148,"Wrong Trousers, The (1993)",4.7095
3607,1198,Raiders of the Lost Ark (1981),4.8723
3607,318,"Shawshank Redemption, The (1994)",4.8166
3607,1291,Indiana Jones and the Last Crusade (1989),4.7538
3607,1287,Ben-Hur (1959),4.7058
3607,923,Citizen Kane (1941),4.6552
3607,1172,Cinema Paradiso (1988),4.6524
3607,1207,To Kill a Mockingbird (1962),4.6449
3607,593,"Silence of the Lambs, The (1991)",4.6446
3607,954,Mr. Smith Goes to Washington (1939),4.6412
3607,1193,One Flew Over the Cuckoo's Nest (1975),4.6251
3608,2905,Sanjuro (1962),5.0
3608,858,"Godfather, The (1972)",4.964
3608,1203,12 Angry Men (1957),4.9363
3608,50,"Usual Suspects, The (1995)",4.9022
3608,1197,"Princess Bride, The (1987)",4.8742
3608,1221,"Godfather: Part II, The (1974)",4.8631
3608,1250,"Bridge on the River Kwai, The (1957)",4.8541
3608,1147,When We Were Kings (1996),4.8485
3608,905,It Happened One Night (1934),4.8391
3608,904,Rear Window (1954),4.8268
3609,2762,"Sixth Sense, The (1999)",4.4543
3609,318,"Shawshank Redemption, The (1994)",4.4294
3609,527,Schindler's List (1993),4.3863
3609,2804,"Christmas Story, A (1983)",4.3675
3609,3421,Animal House (1978),4.3089
3609,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.2851
3609,1250,"Bridge on the River Kwai, The (1957)",4.2618
3609,1198,Raiders of the Lost Ark (1981),4.2489
3609,356,Forrest Gump (1994),4.2438
3609,260,Star Wars: Episode IV - A New Hope (1977),4.2387
3610,2402,Rambo: First Blood Part II (1985),4.5677
3610,1552,Con Air (1997),4.502
3610,805,"Time to Kill, A (1996)",4.5003
3610,1645,"Devil's Advocate, The (1997)",4.4836
3610,356,Forrest Gump (1994),4.4705
3610,3444,Bloodsport (1988),4.3888
3610,2411,Rocky IV (1985),4.218
3610,1286,Somewhere in Time (1980),4.0496
3610,1597,Conspiracy Theory (1997),4.034
3610,1753,Half Baked (1998),4.0198
3611,1193,One Flew Over the Cuckoo's Nest (1975),5.0
3611,1952,Midnight Cowboy (1969),5.0
3611,3052,Dogma (1999),5.0
3611,1921,Pi (1998),5.0
3611,2905,Sanjuro (1962),5.0
3611,306,Three Colors: Red (1994),4.9961
3611,1545,Ponette (1996),4.9873
3611,326,To Live (Huozhe) (1994),4.9558
3611,2395,Rushmore (1998),4.9366
3611,307,Three Colors: Blue (1993),4.9284
3612,318,"Shawshank Redemption, The (1994)",4.7817
3612,2905,Sanjuro (1962),4.718
3612,50,"Usual Suspects, The (1995)",4.677
3612,908,North by Northwest (1959),4.4919
3612,1262,"Great Escape, The (1963)",4.4816
3612,1358,Sling Blade (1996),4.4689
3612,47,Seven (Se7en) (1995),4.4561
3612,1213,GoodFellas (1990),4.4532
3612,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4529
3612,3470,Dersu Uzala (1974),4.4487
3613,1193,One Flew Over the Cuckoo's Nest (1975),4.9768
3613,1784,As Good As It Gets (1997),4.7984
3613,3147,"Green Mile, The (1999)",4.7957
3613,1263,"Deer Hunter, The (1978)",4.7953
3613,2905,Sanjuro (1962),4.7481
3613,3022,"General, The (1927)",4.7107
3613,1704,Good Will Hunting (1997),4.7052
3613,1207,To Kill a Mockingbird (1962),4.6622
3613,318,"Shawshank Redemption, The (1994)",4.6599
3613,2360,"Celebration, The (Festen) (1998)",4.6485
3614,2762,"Sixth Sense, The (1999)",4.5962
3614,3851,I'm the One That I Want (2000),4.4614
3614,2329,American History X (1998),4.4336
3614,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.4247
3614,3578,Gladiator (2000),4.4169
3614,3052,Dogma (1999),4.3822
3614,919,"Wizard of Oz, The (1939)",4.3783
3614,1198,Raiders of the Lost Ark (1981),4.3626
3614,1682,"Truman Show, The (1998)",4.3565
3614,1147,When We Were Kings (1996),4.3263
3615,924,2001: A Space Odyssey (1968),4.765
3615,1217,Ran (1985),4.68
3615,1211,Wings of Desire (Der Himmel über Berlin) (1987),4.6267
3615,1260,M (1931),4.6154
3615,1136,Monty Python and the Holy Grail (1974),4.6144
3615,111,Taxi Driver (1976),4.5702
3615,3730,"Conversation, The (1974)",4.4037
3615,1208,Apocalypse Now (1979),4.3964
3615,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.3844
3615,541,Blade Runner (1982),4.3227
3616,2762,"Sixth Sense, The (1999)",4.6426
3616,2571,"Matrix, The (1999)",4.637
3616,2905,Sanjuro (1962),4.6074
3616,260,Star Wars: Episode IV - A New Hope (1977),4.5972
3616,50,"Usual Suspects, The (1995)",4.5576
3616,1198,Raiders of the Lost Ark (1981),4.5492
3616,1178,Paths of Glory (1957),4.5102
3616,2360,"Celebration, The (Festen) (1998)",4.4665
